open_time_ms,open,high,low,close,volume
1577836800000,0.19285000,0.19526000,0.19219000,0.19305000,29773022.60000000
1577923200000,0.19304000,0.19304000,0.18508000,0.18750000,47912105.60000000
1578009600000,0.18750000,0.19395000,0.18450000,0.19338000,70390779.30000000
1578096000000,0.19331000,0.19363000,0.19119000,0.19305000,34239655.40000000
1578182400000,0.19305000,0.19722000,0.19288000,0.19453000,54356477.70000000
1578268800000,0.19453000,0.22396000,0.19421000,0.22310000,234157239.20000000
1578355200000,0.22310000,0.22550000,0.20702000,0.21335000,206449580.60000000
1578441600000,0.21334000,0.21836000,0.20311000,0.20750000,148861801.30000000
1578528000000,0.20750000,0.20877000,0.20126000,0.20373000,75492140.50000000
1578614400000,0.20375000,0.21318000,0.20023000,0.21284000,145223181.50000000
1578700800000,0.21277000,0.21994000,0.20852000,0.21121000,119237732.20000000
1578787200000,0.21121000,0.21713000,0.20941000,0.21539000,70711714.40000000
1578873600000,0.21536000,0.21560000,0.20960000,0.21134000,50959156.80000000
1578960000000,0.21134000,0.24526000,0.21134000,0.23464000,301142541.50000000
1579046400000,0.23455000,0.24356000,0.22630000,0.23367000,237606461.80000000
1579132800000,0.23367000,0.23501000,0.22230000,0.22900000,140095581.90000000
1579219200000,0.22899000,0.24453000,0.22659000,0.23921000,214368960.70000000
1579305600000,0.23922000,0.25456000,0.23183000,0.24357000,206939203.80000000
1579392000000,0.24357000,0.25175000,0.22700000,0.23558000,180887717.90000000
1579478400000,0.23554000,0.23672000,0.22415000,0.23314000,115112776.40000000
1579564800000,0.23314000,0.24200000,0.23000000,0.23726000,111913129.90000000
1579651200000,0.23738000,0.23996000,0.23213000,0.23733000,84725853.40000000
1579737600000,0.23733000,0.23746000,0.22123000,0.22586000,105762250.00000000
1579824000000,0.22584000,0.22630000,0.21378000,0.22222000,121855078.50000000
1579910400000,0.22219000,0.22271000,0.21662000,0.21946000,56806347.00000000
1579996800000,0.21946000,0.23276000,0.21800000,0.23131000,79796120.00000000
1580083200000,0.23121000,0.23393000,0.22630000,0.23077000,102966534.50000000
1580169600000,0.23078000,0.24162000,0.23077000,0.23906000,157599522.50000000
1580256000000,0.23912000,0.24197000,0.23425000,0.23539000,114643264.70000000
1580342400000,0.23538000,0.24669000,0.23056000,0.24376000,162144624.00000000
1580428800000,0.24376000,0.24486000,0.23350000,0.23946000,122494224.80000000
1580515200000,0.23947000,0.24304000,0.23684000,0.24141000,78963550.60000000
1580601600000,0.24146000,0.26163000,0.23550000,0.25093000,220101966.80000000
1580688000000,0.25094000,0.25950000,0.24678000,0.25453000,168166882.10000000
1580774400000,0.25447000,0.27100000,0.24752000,0.26737000,273001224.90000000
1580860800000,0.26742000,0.28240000,0.26737000,0.27774000,309852829.80000000
1580947200000,0.27782000,0.28856000,0.26778000,0.28325000,274932947.30000000
1581033600000,0.28325000,0.28832000,0.27766000,0.27953000,158743853.50000000
1581120000000,0.27951000,0.28223000,0.26360000,0.27735000,164832911.10000000
1581206400000,0.27731000,0.28924000,0.27622000,0.28257000,151863434.10000000
1581292800000,0.28255000,0.28322000,0.26730000,0.27338000,142780388.90000000
1581379200000,0.27342000,0.28350000,0.26738000,0.28100000,150202084.80000000
1581465600000,0.28092000,0.30900000,0.28091000,0.30427000,358543825.10000000
1581552000000,0.30427000,0.34000000,0.30000000,0.32709000,684720941.90000000
1581638400000,0.32718000,0.33942000,0.31040000,0.33594000,348251076.60000000
1581724800000,0.33585000,0.34676000,0.29550000,0.30729000,397053085.50000000
1581811200000,0.30729000,0.31892000,0.27000000,0.29224000,381819181.70000000
1581897600000,0.29248000,0.29511000,0.26821000,0.28736000,354803561.00000000
1581984000000,0.28741000,0.30273000,0.27474000,0.29827000,296854594.30000000
1582070400000,0.29834000,0.30777000,0.27007000,0.27466000,219950638.90000000
1582156800000,0.27466000,0.28168000,0.26109000,0.27090000,270623144.60000000
1582243200000,0.27094000,0.27898000,0.26780000,0.27418000,175945123.90000000
1582329600000,0.27424000,0.27850000,0.27000000,0.27468000,107040364.20000000
1582416000000,0.27462000,0.28467000,0.27462000,0.28298000,134020545.90000000
1582502400000,0.28298000,0.28425000,0.26401000,0.27040000,184354129.70000000
1582588800000,0.27030000,0.27100000,0.25100000,0.25209000,209531989.30000000
1582675200000,0.25218000,0.25512000,0.22271000,0.22915000,366105232.90000000
1582761600000,0.22917000,0.24722000,0.22363000,0.23850000,250168249.90000000
1582848000000,0.23854000,0.24400000,0.22850000,0.23663000,190843431.70000000
1582934400000,0.23658000,0.24244000,0.22870000,0.22892000,104602134.20000000
1583020800000,0.22897000,0.23607000,0.22428000,0.22696000,125219316.20000000
1583107200000,0.22699000,0.24149000,0.22582000,0.23958000,138299654.60000000
1583193600000,0.23968000,0.23970000,0.22942000,0.23428000,130633902.50000000
1583280000000,0.23433000,0.23839000,0.23000000,0.23453000,92570643.50000000
1583366400000,0.23449000,0.24320000,0.23449000,0.23909000,130944711.90000000
1583452800000,0.23907000,0.24629000,0.23804000,0.24477000,116563269.60000000
1583539200000,0.24475000,0.24500000,0.23500000,0.23622000,95845464.20000000
1583625600000,0.23624000,0.23624000,0.20000000,0.20385000,271417418.60000000
1583712000000,0.20387000,0.21150000,0.19787000,0.20952000,288610509.40000000
1583798400000,0.20946000,0.21567000,0.19979000,0.21185000,182259714.80000000
1583884800000,0.21181000,0.21380000,0.19900000,0.20813000,178652631.50000000
1583971200000,0.20824000,0.20988000,0.12798000,0.13549000,771225355.40000000
1584057600000,0.13536000,0.16614000,0.10129000,0.15872000,1234550066.80000000
1584144000000,0.15875000,0.16100000,0.14351000,0.14588000,317354167.40000000
1584230400000,0.14590000,0.16422000,0.14449000,0.15308000,292888161.20000000
1584316800000,0.15306000,0.15338000,0.12815000,0.14102000,534401535.90000000
1584403200000,0.14110000,0.15190000,0.13962000,0.14694000,317550005.40000000
1584489600000,0.14691000,0.14938000,0.14001000,0.14760000,233087384.90000000
1584576000000,0.14749000,0.17257000,0.14428000,0.16460000,357277613.50000000
1584662400000,0.16458000,0.17500000,0.14504000,0.15695000,511513197.80000000
1584748800000,0.15705000,0.16196000,0.15156000,0.15797000,270014080.00000000
1584835200000,0.15798000,0.16178000,0.14611000,0.14776000,221088260.90000000
1584921600000,0.14774000,0.16163000,0.14472000,0.15854000,282036084.30000000
1585008000000,0.15853000,0.16387000,0.15689000,0.16225000,250519379.80000000
1585094400000,0.16229000,0.16524000,0.15667000,0.16168000,200584719.20000000
1585180800000,0.16170000,0.17742000,0.15984000,0.17593000,206023274.90000000
1585267200000,0.17591000,0.18724000,0.16936000,0.17269000,316147728.40000000
1585353600000,0.17271000,0.17984000,0.16637000,0.17543000,308477933.90000000
1585440000000,0.17540000,0.17670000,0.16184000,0.16278000,187119450.10000000
1585526400000,0.16279000,0.17546000,0.16242000,0.17112000,181804091.30000000
1585612800000,0.17109000,0.17789000,0.17044000,0.17353000,158613778.60000000
1585699200000,0.17359000,0.17630000,0.16783000,0.17494000,184017110.90000000
1585785600000,0.17497000,0.18650000,0.17384000,0.17828000,223398206.00000000
1585872000000,0.17828000,0.18277000,0.17568000,0.17957000,170663444.50000000
1585958400000,0.17956000,0.18365000,0.17770000,0.18114000,117148787.30000000
1586044800000,0.18114000,0.18206000,0.17627000,0.17925000,83641306.30000000
1586131200000,0.17927000,0.19834000,0.17917000,0.19803000,225433233.40000000
1586217600000,0.19800000,0.20519000,0.18986000,0.19285000,271460619.00000000
1586304000000,0.19283000,0.20294000,0.19155000,0.20192000,154841655.00000000
1586390400000,0.20192000,0.20231000,0.19380000,0.19829000,104421253.80000000
1586476800000,0.19826000,0.19872000,0.18119000,0.18758000,160752187.00000000
1586563200000,0.18760000,0.19213000,0.18500000,0.18850000,100598265.90000000
1586649600000,0.18848000,0.19567000,0.18616000,0.18939000,129786730.40000000
1586736000000,0.18932000,0.18947000,0.18011000,0.18763000,158956441.40000000
1586822400000,0.18764000,0.18931000,0.18313000,0.18613000,93684121.10000000
1586908800000,0.18605000,0.18973000,0.18000000,0.18050000,121466630.10000000
1586995200000,0.18050000,0.19399000,0.17400000,0.19053000,220290862.90000000
1587081600000,0.19050000,0.19185000,0.18618000,0.18863000,91976842.00000000
1587168000000,0.18863000,0.19715000,0.18838000,0.19544000,113765553.30000000
1587254400000,0.19539000,0.19638000,0.18772000,0.18901000,89989794.30000000
1587340800000,0.18892000,0.19453000,0.17821000,0.18151000,174028243.00000000
1587427200000,0.18147000,0.18637000,0.18109000,0.18341000,111773322.90000000
1587513600000,0.18342000,0.18964000,0.18202000,0.18804000,93916879.30000000
1587600000000,0.18803000,0.19951000,0.18558000,0.19260000,179113808.30000000
1587686400000,0.19261000,0.19695000,0.19197000,0.19325000,113830925.10000000
1587772800000,0.19327000,0.19776000,0.19160000,0.19418000,78779257.10000000
1587859200000,0.19414000,0.19775000,0.19133000,0.19618000,93225699.40000000
1587945600000,0.19620000,0.19979000,0.19407000,0.19747000,104536714.30000000
1588032000000,0.19750000,0.21806000,0.19459000,0.21416000,244843302.10000000
1588118400000,0.21415000,0.23075000,0.20981000,0.22648000,292096742.30000000
1588204800000,0.22644000,0.23590000,0.20816000,0.21135000,314088335.10000000
1588291200000,0.21135000,0.22418000,0.21117000,0.21786000,160339801.00000000
1588377600000,0.21785000,0.22575000,0.21534000,0.22369000,119932182.70000000
1588464000000,0.22377000,0.22667000,0.21540000,0.21936000,111226961.60000000
1588550400000,0.21936000,0.22057000,0.20713000,0.21776000,166756745.30000000
1588636800000,0.21777000,0.22213000,0.21316000,0.21688000,106925948.70000000
1588723200000,0.21688000,0.22240000,0.21029000,0.21158000,131362572.40000000
1588809600000,0.21172000,0.22110000,0.20934000,0.21862000,175859218.00000000
1588896000000,0.21860000,0.22199000,0.21423000,0.21865000,133922204.40000000
1588982400000,0.21865000,0.22500000,0.21554000,0.21642000,159019230.10000000
1589068800000,0.21642000,0.21651000,0.17800000,0.19702000,310627388.10000000
1589155200000,0.19708000,0.20031000,0.18400000,0.19254000,188926069.20000000
1589241600000,0.19254000,0.20010000,0.19128000,0.19711000,120759033.70000000
1589328000000,0.19710000,0.20429000,0.19564000,0.20177000,95212470.10000000
1589414400000,0.20176000,0.20636000,0.19838000,0.20386000,123608208.00000000
1589500800000,0.20379000,0.20467000,0.19505000,0.19818000,142260472.90000000
1589587200000,0.19818000,0.20250000,0.19664000,0.19969000,94327453.00000000
1589673600000,0.19969000,0.20465000,0.19889000,0.20131000,85924995.00000000
1589760000000,0.20132000,0.20805000,0.20070000,0.20543000,129797461.70000000
1589846400000,0.20537000,0.20668000,0.20087000,0.20496000,99600289.00000000
1589932800000,0.20486000,0.20624000,0.19750000,0.20179000,106603358.10000000
1590019200000,0.20178000,0.20305000,0.18928000,0.19434000,119870681.60000000
1590105600000,0.19434000,0.20250000,0.19212000,0.20034000,134747810.60000000
1590192000000,0.20032000,0.20216000,0.19793000,0.19883000,88342183.60000000
1590278400000,0.19883000,0.20122000,0.19222000,0.19256000,88708243.70000000
1590364800000,0.19263000,0.19719000,0.18972000,0.19622000,96947010.80000000
1590451200000,0.19622000,0.19695000,0.19139000,0.19372000,91454592.20000000
1590537600000,0.19371000,0.20048000,0.19355000,0.19791000,99410860.40000000
