open_time_ms,open,high,low,close,volume
1577836800000,41.29000000,42.08000000,41.16000000,41.62000000,110044.87445000
1577923200000,41.58000000,41.74000000,39.17000000,39.43000000,194486.21570000
1578009600000,39.44000000,42.39000000,38.77000000,42.23000000,426771.00676000
1578096000000,42.23000000,42.90000000,41.77000000,42.78000000,248814.62818000
1578182400000,42.79000000,44.61000000,42.60000000,43.30000000,291964.84958000
1578268800000,43.29000000,46.08000000,43.16000000,45.80000000,384930.99090000
1578355200000,45.80000000,47.03000000,44.48000000,46.30000000,493847.10532000
1578441600000,46.30000000,48.54000000,44.00000000,45.35000000,628050.68438000
1578528000000,45.35000000,45.79000000,43.90000000,44.74000000,296221.65692000
1578614400000,44.75000000,49.72000000,43.71000000,49.06000000,729803.12291000
1578700800000,49.06000000,51.95000000,47.77000000,49.30000000,681984.46652000
1578787200000,49.32000000,51.75000000,48.78000000,51.43000000,533583.45808000
1578873600000,51.44000000,51.60000000,48.91000000,49.60000000,382092.95573000
1578960000000,49.59000000,60.80000000,49.58000000,58.39000000,1232536.35364000
1579046400000,58.37000000,60.33000000,55.28000000,58.16000000,720369.64189000
1579132800000,58.17000000,58.50000000,54.50000000,57.56000000,477991.20162000
1579219200000,57.56000000,63.26000000,56.72000000,61.02000000,767514.50323000
1579305600000,61.05000000,62.50000000,57.90000000,59.32000000,498603.84903000
1579392000000,59.29000000,62.55000000,55.34000000,57.60000000,530916.40859000
1579478400000,57.59000000,58.29000000,55.84000000,57.19000000,262316.67258000
1579564800000,57.19000000,58.09000000,55.91000000,57.57000000,216543.72376000
1579651200000,57.60000000,59.33000000,57.18000000,58.33000000,218658.95477000
1579737600000,58.33000000,58.40000000,52.42000000,54.52000000,464982.43026000
1579824000000,54.52000000,55.41000000,50.64000000,54.38000000,550746.21423000
1579910400000,54.41000000,54.41000000,51.90000000,53.25000000,282004.92676000
1579996800000,53.26000000,56.68000000,52.80000000,56.24000000,348355.26494000
1580083200000,56.29000000,59.65000000,55.87000000,58.55000000,504725.67707000
1580169600000,58.55000000,61.61000000,57.28000000,60.52000000,720540.74548000
1580256000000,60.54000000,62.56000000,59.40000000,59.80000000,570079.36355000
1580342400000,59.81000000,70.22000000,58.24000000,67.98000000,1286322.99676000
1580428800000,68.00000000,70.10000000,65.37000000,68.00000000,938256.78346000
1580515200000,68.02000000,73.00000000,67.62000000,70.72000000,952836.89640000
1580601600000,70.72000000,73.50000000,67.66000000,69.93000000,818385.89212000
1580688000000,69.93000000,73.00000000,68.45000000,69.65000000,689182.24855000
1580774400000,69.65000000,70.50000000,66.62000000,68.07000000,487054.42541000
1580860800000,68.04000000,73.47000000,67.62000000,72.59000000,646729.48877000
1580947200000,72.59000000,75.08000000,70.91000000,73.60000000,715147.76142000
1581033600000,73.59000000,75.48000000,72.85000000,74.30000000,542489.66181000
1581120000000,74.31000000,77.94000000,71.53000000,76.56000000,647821.60398000
1581206400000,76.56000000,78.43000000,75.00000000,77.00000000,475670.64062000
1581292800000,76.99000000,77.48000000,72.21000000,74.02000000,709830.62871000
1581379200000,73.98000000,77.40000000,72.64000000,76.46000000,557017.26862000
1581465600000,76.45000000,82.81000000,76.44000000,81.17000000,771544.88292000
1581552000000,81.20000000,84.32000000,77.15000000,80.55000000,1051054.74790000
1581638400000,80.55000000,83.79000000,78.61000000,83.14000000,523491.69506000
1581724800000,83.14000000,83.50000000,75.04000000,76.70000000,704650.11923000
1581811200000,76.74000000,80.77000000,67.85000000,74.67000000,998173.25658000
1581897600000,74.66000000,75.50000000,68.51000000,73.41000000,738054.46975000
1581984000000,73.44000000,79.09000000,70.00000000,77.25000000,713680.23162000
